73	117	1.07E-03	0.013925	3.1824	0	-3.1135	0.3078
73	88	1.86E-03	0.02129	1.3736	0	-1.3127	0.13336
73	150	0.00046	0.00562	0.33177	0	-7.0038	0.71346
76	164	0.0015	0.0216	1.348625	0	-0.8103	0.06344
76	95	0.00025	0.00345	0.764	0	-3.3432	0.26176
77	87	0.000122	0.00119	0.26442	0	-1.7461	0.18087
77	173	0.000041	0.001079	0.27552	0	-16.096	0.75193
79	164	0.000235	0.00305	0.718522	0	5.12004	-0.354
80	123	0.00079	0.00862	0.617188	0	-10.535	1.45724
80	144	0.000056	0.001387	0.340559	0	-12.927	2.28359
81	158	0.00149	0.01034	0.68	0	6.61239	-0.7193
82	95	0.00055	0.0065	0.373962	0	8.30943	-0.4763
83	92	0.00015	0.002227	0.524469	0	-16.559	1.42435
84	101	9.00E-04	0.005587	4.646	0	-13.096	2.6209
86	107	0.00058	0.00713	0.4242	0	2.70497	-0.1936
90	92	0.000222	0.004848	1.243686	0	-3.2098	0.17208
90	158	0.000255	0.006295	1.576983	0	-8.2187	0.54682
91	148	0.000155	0.00227	0.56507	0	-6.1794	0.46573
92	129	0.00001	0.000068	0.01158	0	-19.052	0.46137
93	169	0.00077	0.0052	0.309252	0	4.82457	1.51049
94	95	0.00005	0.000625	0.1384	0	6.99643	-0.5442
95	172	0.00005	0.0014	0.353858	0	0	0
96	142	0.00007	0.00168	0.092442	0	15.1586	-0.438
99	120	0.000145	0.001735	0.420527	0	-9.0371	0.8272
99	157	0.00009	0.001728	0.439897	0	4.2716	-0.2066
99	159	0.000215	0.0049	1.39284	0	-1.283	0.06034
100	159	0.000027	0.00073	0.16873	0	18.8825	-0.5679
100	163	0.000032	0.000689	0.174614	0	-27.213	1.52039
101	160	0.00019	0.002625	0.6017	0	-5.2648	0.41787
102	106	0.00075	0.0045	2.4104	0	-3.8642	0.67964
102	117	0.00125	0.01584	0.9637	0	-2.1048	0.20173
103	104	0.000238	0.005327	0.160381	0	4.87335	-0.1542
107	152	0.00048	0.00752	0.429167	0	1.69586	-0.0973
107	172	0.00035	0.00515	1.2918	0	4.70016	-0.2621
111	142	0.000132	0.001469	0.3728	0	-28.703	3.19678
111	176	0.000315	0.006085	1.465115	0	-16.723	-0.0937
111	180	0.00005	0.00112	0.269905	0	25.9436	-0.7801
112	171	0.000095	0.00166	0.389653	0	0	0
115	128	0.000245	0.002185	0.5472	0	3.93412	-0.4238
115	118	0.0002	0.0021	0.1166	0	3.21	-0.2947
115	122	0.0003	0.0031	0.309853	0	0.00229	-0.3098
116	144	0.000288	0.007093	2.42452	0	-26.98	4.06106
116	165	0.000059	0.001424	0.348441	0	2.52394	-0.1
116	133	0.00034	0.00503	0.277955	0	4.99104	-0.2702
116	132	0.00034	0.00511	0.282725	0	3.31386	-0.1922
118	145	1.50E-04	0.00199	0.11913	0	1.49918	-0.1107
121	128	0.000205	0.00355	0.7878	0	9.74996	-0.3934
123	144	0.000084	0.001835	1.042656	0	40.2389	0.88852
124	153	0.000052	0.002185	0.67	0	-7.0707	0.66745
125	139	0.000145	0.009188	0.100945	0	-0.0015	-0.1001
125	138	0.000181	0.009188	0.100945	0	-2.7624	0.08952
125	157	0.0002	0.003905	0.99556	0	3.0147	-0.1365
126	176	0.000258	0.006032	1.4781	0	16.9336	2.12983
128	167	0.000095	0.0017	0.390867	0	-3.166	0.1855
130	178	0.000044	0.000481	0.029678	0	-0.103	0.00943
131	133	0	0.00009	0.005788	0	-5.5554	0.22361
131	163	0.000091	0.002141	0.12722	0	10.9608	-0.3369
132	163	0.000091	0.002141	0.127705	0	15.0202	-0.3962
137	138	0.000322	0.006086	1.596155	0	15.6472	-0.0807
143	173	0.000068	0.001782	0.453798	0	26.2943	-0.3863
145	154	0.00076	0.00977	0.57605	0	-1.2405	0.10412
146	151	0.000393	0.005002	2.04432	0	-21.946	2.95844
148	161	0.00063	0.01331	0.75076	0	-3.0472	0.20645
155	186	0.0001	0.00195	0.497139	0	-2.9149	0.15781
158	185	0.000265	0.00646	1.625303	0	-12.268	0.99034
160	177	0.000285	0.003985	0.91007	0	-3.7331	0.11669
166	183	0.00019	0.004415	1.134359	0	12.2041	-1.1258
174	185	0.000155	0.00332	0.806173	0	8.57009	-0.2838
183	184	0.00002	0.00038	0.024254	0	-0.0013	-0.0263
185	187	0.000085	0.00192	0.463907	0	-3.7416	0.18956
